Origin Airport,Origin Airport Name,Origin City Name,Origin Country Name,Origin Region Name,Destination Airport,Destination Airport Name,Destination City Name,Destination Country Name,Destination Region Name,Marketing Airline,Operating Airline,Marketing Airline Name,Operating Airline Name,Code Share,Fleet,Manufacturer,Flight No,Effective Date,Discontinued Date,Departure Time,Arrival Time,Duration,Departure Terminal,Arrival Terminal,Restricted Code,Frequency,Schedule Type,DepCount,Operating Airline   Capacity,Operating Airline   ASM(Nautical)(Millions),Distance
TPE,TAIWAN TAOYUAN INTERNATIONAL AIRPORT,TAIPEI,TAIWAN,FAR EAST ASIA,YVR,VANCOUVER INTERNATIONAL AIRPORT,VANCOUVER,CANADA,NORTH AMERICA,AC,AC,Air Canada,Air Canada,NO,343,AIRBUS,18,20010305,20010331,19:05,13:35,630,2,M, , 1234567 ,AIR,3,792.0,4.11,5186.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,BA,BA,British Airways p.l.c.,British Airways p.l.c.,NO,744,BOEING,9,20010301,20010324,21:35,15:55,680,4,2, , ---4-6- ,AIR,2,792.0,4.11,5188.0
YVR,VANCOUVER INTERNATIONAL AIRPORT,VANCOUVER,CANADA,NORTH AMERICA,HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,AC,AC,Air Canada,Air Canada,NO,343,AIRBUS,11,20010301,20010303,00:40,07:00,860,M,, , --34567 ,AIR,3,792.0,4.4,5550.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,BA,BA,British Airways p.l.c.,British Airways p.l.c.,NO,744,BOEING,11,20010301,20010323,11:15,08:00,765,4,1, , ----5-7 ,AIR,2,792.0,4.67,5894.0
YYZ,LESTER B. PEARSON INTL AIRPORT,TORONTO,CANADA,NORTH AMERICA,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,AC,AC,Air Canada,Air Canada,NO,343,AIRBUS,1,20010301,20010331,13:00,17:20,860,1,2, , ---456- ,AIR,3,792.0,4.41,5570.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,SQ,SQ,Singapore Airlines Limited,Singapore Airlines Limited,NO,744,BOEING,345,20010301,20010321,12:35,07:30,715,,, , --3---7 ,AIR,2,786.0,4.38,5575.0
GMP,GIMPO INTERNATIONAL AIRPORT,SEOUL,SOUTH KOREA,FAR EAST ASIA,SHO,KING MSWATI III INTL AIRPORT,MANZINI,SWAZILAND,SOUTHERN AFRICA,KE,KE,Korean Air Lines Co. Ltd.,Korean Air Lines Co. Ltd.,NO,100,FOKKER,1703,20010301,20010331,13:10,14:00,50,,, , 1234567 ,AIR,7,763.0,5.05,6615.0
GMP,GIMPO INTERNATIONAL AIRPORT,SEOUL,SOUTH KOREA,FAR EAST ASIA,SHO,KING MSWATI III INTL AIRPORT,MANZINI,SWAZILAND,SOUTHERN AFRICA,KE,KE,Korean Air Lines Co. Ltd.,Korean Air Lines Co. Ltd.,NO,100,FOKKER,1701,20010301,20010331,10:10,11:00,50,,, , 1234567 ,AIR,7,763.0,5.05,6615.0
SHO,KING MSWATI III INTL AIRPORT,MANZINI,SWAZILAND,SOUTHERN AFRICA,GMP,GIMPO INTERNATIONAL AIRPORT,SEOUL,SOUTH KOREA,FAR EAST ASIA,KE,KE,Korean Air Lines Co. Ltd.,Korean Air Lines Co. Ltd.,NO,100,FOKKER,1704,20010301,20010331,14:30,15:25,55,,, , 1234567 ,AIR,7,763.0,5.05,6615.0
SHO,KING MSWATI III INTL AIRPORT,MANZINI,SWAZILAND,SOUTHERN AFRICA,GMP,GIMPO INTERNATIONAL AIRPORT,SEOUL,SOUTH KOREA,FAR EAST ASIA,KE,KE,Korean Air Lines Co. Ltd.,Korean Air Lines Co. Ltd.,NO,100,FOKKER,1702,20010301,20010331,11:30,12:25,55,,, , 1234567 ,AIR,7,763.0,5.05,6615.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,PVG,PUDONG INTERNATIONAL AIRPORT,SHANGHAI,CHINA,FAR EAST ASIA,VS,VS,Virgin Atlantic Airways Limited,Virgin Atlantic Airways Limited,NO,340,AIRBUS,250,20010301,20010324,16:05,11:05,660,3,, , 1--4-6- ,AIR,3,759.0,3.8,5005.0
PVG,PUDONG INTERNATIONAL AIRPORT,SHANGHAI,CHINA,FAR EAST ASIA,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,VS,VS,Virgin Atlantic Airways Limited,Virgin Atlantic Airways Limited,NO,340,AIRBUS,251,20010301,20010323,13:20,17:50,750,,3, , -2--5-7 ,AIR,3,759.0,3.8,5005.0
HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,M11,MCDONNELL-DOUGLAS,779,20010301,20010331,11:55,18:10,795,,, , --3-5-7 ,AIR,3,759.0,3.84,5065.0
EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,M11,MCDONNELL-DOUGLAS,683,20010301,20010331,13:10,06:10,780,,, , 1-34--- ,AIR,3,759.0,4.62,6091.0
MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,M11,MCDONNELL-DOUGLAS,682,20010301,20010331,20:55,06:55,840,,, , -2--56- ,AIR,3,759.0,4.62,6091.0
MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,M11,MCDONNELL-DOUGLAS,778,20010301,20010331,15:15,09:55,700,,, , -2-4-6- ,AIR,3,759.0,3.84,5065.0
CPH,KASTRUP AIRPORT,COPENHAGEN,DENMARK,WESTERN EUROPE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,SQ,SQ,Singapore Airlines Limited,Singapore Airlines Limited,NO,343,AIRBUS,351,20010301,20010324,11:30,06:30,720,,, , ---4-67 ,AIR,3,750.0,4.05,5399.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,CPH,KASTRUP AIRPORT,COPENHAGEN,DENMARK,WESTERN EUROPE,SQ,SQ,Singapore Airlines Limited,Singapore Airlines Limited,NO,343,AIRBUS,352,20010301,20010324,00:10,07:05,835,,, , ---4-67 ,AIR,3,750.0,4.05,5399.0
FCO,FIUMICINO AIRPORT,ROME,ITALY,WESTERN EUROPE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,SQ,SQ,Singapore Airlines Limited,Singapore Airlines Limited,NO,343,AIRBUS,339,20010301,20010324,12:20,07:30,730,,, , 1--4-6- ,AIR,3,750.0,4.08,5442.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,FCO,FIUMICINO AIRPORT,ROME,ITALY,WESTERN EUROPE,SQ,SQ,Singapore Airlines Limited,Singapore Airlines Limited,NO,343,AIRBUS,340,20010301,20010324,00:30,07:00,810,,, , 1--4-6- ,AIR,3,750.0,4.08,5442.0
SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,MNL,NINOY AQUINO INTERNATIONAL AIRPORT,MANILA,PHILIPPINES,SOUTHEAST ASIA,PR,PR,"Philippine Airlines, Inc.","Philippine Airlines, Inc.",NO,343,AIRBUS,105,20010301,20010331,22:00,05:20,920,,, , -2-4-6- ,AIR,3,750.0,4.55,6071.0
MNL,NINOY AQUINO INTERNATIONAL AIRPORT,MANILA,PHILIPPINES,SOUTHEAST ASIA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,PR,PR,"Philippine Airlines, Inc.","Philippine Airlines, Inc.",NO,343,AIRBUS,108,20010301,20010331,14:30,11:40,790,,, , -2-4-6- ,AIR,3,750.0,4.76,6345.0
MNL,NINOY AQUINO INTERNATIONAL AIRPORT,MANILA,PHILIPPINES,SOUTHEAST ASIA,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,PR,PR,"Philippine Airlines, Inc.","Philippine Airlines, Inc.",NO,343,AIRBUS,104,20010301,20010331,22:30,18:55,745,,, , -2-4-6- ,AIR,3,750.0,4.55,6071.0
HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,179,20010301,20010323,23:35,05:35,780,,A, , 1-3-5-- ,AIR,3,723.0,3.63,5019.0
HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,173,20010301,20010322,23:35,05:35,780,,A, , ---4-67 ,AIR,3,723.0,3.63,5019.0
GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,149,20010301,20010322,17:20,08:35,675,2,A, , -2-4-6- ,AIR,3,723.0,3.78,5226.0
GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,145,20010301,20010323,15:05,06:20,675,2,A, , 1-3-5-- ,AIR,3,723.0,3.78,5226.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,144,20010301,20010322,22:45,06:30,705,A,2, , -2-4--7 ,AIR,3,723.0,3.78,5226.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,172,20010301,20010324,20:40,15:20,700,A,, , --3-56- ,AIR,3,723.0,3.63,5019.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,187,20010301,20010322,23:45,06:05,800,1,A, , -2-4-6- ,AIR,3,723.0,4.03,5575.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,186,20010301,20010323,20:55,16:00,725,A,1, , 1-3-5-- ,AIR,3,723.0,4.03,5575.0
KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,163,20010301,20010324,13:35,18:15,760,,A, , 1--4-6- ,AIR,3,723.0,3.7,5124.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,162,20010301,20010323,14:20,09:50,690,A,, , --3-5-7 ,AIR,3,723.0,3.7,5124.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,148,20010301,20010323,22:45,06:30,705,A,2, , 1-3-5-- ,AIR,3,723.0,3.78,5226.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,SR,SR,SundAir Gmbh,SundAir Gmbh,NO,M11,MCDONNELL-DOUGLAS,178,20010301,20010322,20:40,15:20,700,A,, , -2-4--7 ,AIR,3,723.0,3.63,5019.0
MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,LH,LH,Deutsche Lufthansa AG,Deutsche Lufthansa AG,NO,340,AIRBUS,458,20010301,20010324,11:35,15:00,745,,I, , 1--4-6- ,AIR,3,720.0,3.68,5111.0
GIG,GALEAO- A.C. JOBIM INTL AIRPORT,RIO DE JANEIRO,BRAZIL,SOUTH AMERICA,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,LH,LH,Deutsche Lufthansa AG,Deutsche Lufthansa AG,NO,340,AIRBUS,501,20010301,20010323,14:20,05:45,685,2,1, , --3-5-7 ,AIR,3,720.0,3.75,5205.0
EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,AR,AR,Aerolineas Argentinas S.A.,Aerolineas Argentinas S.A.,NO,340,AIRBUS,1382,20010301,20010331,11:30,19:05,755,,B, , 1-3--6- ,AIR,3,720.0,3.86,5362.0
LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,AR,AR,Aerolineas Argentinas S.A.,Aerolineas Argentinas S.A.,NO,340,AIRBUS,1383,20010301,20010331,21:05,13:55,710,B,, , 1-3--6- ,AIR,3,720.0,3.86,5362.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,LH,LH,Deutsche Lufthansa AG,Deutsche Lufthansa AG,NO,340,AIRBUS,789,20010301,20010322,22:40,05:30,830,2,1, , -2-4-6- ,AIR,3,720.0,4.01,5566.0
FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,LIM,JORGE CHAVEZ INTL AIRPORT,LIMA,PERU,SOUTH AMERICA,LH,LH,Deutsche Lufthansa AG,Deutsche Lufthansa AG,NO,340,AIRBUS,538,20010301,20010323,09:50,17:30,820,1,, , -2--5-7 ,AIR,3,720.0,4.19,5823.0
FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,GIG,GALEAO- A.C. JOBIM INTL AIRPORT,RIO DE JANEIRO,BRAZIL,SOUTH AMERICA,LH,LH,Deutsche Lufthansa AG,Deutsche Lufthansa AG,NO,340,AIRBUS,500,20010301,20010324,22:05,07:10,725,1,2, , -2-4-6- ,AIR,3,720.0,3.75,5205.0
FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,LH,LH,Deutsche Lufthansa AG,Deutsche Lufthansa AG,NO,340,AIRBUS,788,20010301,20010323,20:50,16:05,735,1,2, , 1-3-5-- ,AIR,3,720.0,4.01,5566.0
SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,LH,LH,Deutsche Lufthansa AG,Deutsche Lufthansa AG,NO,340,AIRBUS,459,20010301,20010322,17:50,13:50,660,I,, , 1--4-6- ,AIR,3,720.0,3.68,5111.0
LIM,JORGE CHAVEZ INTL AIRPORT,LIMA,PERU,SOUTH AMERICA,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,LH,LH,Deutsche Lufthansa AG,Deutsche Lufthansa AG,NO,340,AIRBUS,539,20010301,20010323,20:00,14:35,755,,1, , -2--5-7 ,AIR,3,720.0,4.19,5823.0
EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,AKL,AUCKLAND INTERNATIONAL AIRPORT,AUCKLAND,NEW ZEALAND,PACIFIC,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,116,20010301,20010312,00:20,05:15,775,,I, , 1----6- ,AIR,2,690.0,3.84,5572.0
AKL,AUCKLAND INTERNATIONAL AIRPORT,AUCKLAND,NEW ZEALAND,PACIFIC,EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,115,20010301,20010316,17:00,12:15,675,I,, , ----5-7 ,AIR,2,690.0,3.84,5572.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,31,20010301,20010324,07:45,13:45,840,1,4, , -2---6- ,AIR,2,690.0,4.07,5894.0
KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,WESTERN EUROPE,NG,NG,LAUDA AIR LUFTFAHRT AG,LAUDA AIR LUFTFAHRT AG,NO,777,BOEING,6,20010301,20010323,00:45,06:05,740,,, , ----5-7 ,AIR,2,688.0,3.51,5103.0
VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,WESTERN EUROPE,KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,NG,NG,LAUDA AIR LUFTFAHRT AG,LAUDA AIR LUFTFAHRT AG,NO,777,BOEING,5,20010301,20010323,11:00,04:50,650,,, , --3-5-- ,AIR,2,688.0,3.51,5103.0
BAU,CENTRAL RAILWAY STATION,BAURU,BRAZIL,SOUTH AMERICA,CGH,CONGONHAS AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,JJ,JJ,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,NO,100,FOKKER,3439,20010301,20010331,12:05,12:45,40,,, , 123456- ,AIR,6,648.0,3.42,5285.0
CGH,CONGONHAS AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,BAU,CENTRAL RAILWAY STATION,BAURU,BRAZIL,SOUTH AMERICA,JJ,JJ,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,NO,100,FOKKER,3478,20010301,20010331,20:14,20:54,40,,, , 12345-7 ,AIR,6,648.0,3.42,5285.0
CGH,CONGONHAS AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,BAU,CENTRAL RAILWAY STATION,BAURU,BRAZIL,SOUTH AMERICA,JJ,JJ,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,NO,100,FOKKER,3438,20010301,20010331,14:58,15:40,42,,, , 12345-7 ,AIR,6,648.0,3.42,5285.0
CGH,CONGONHAS AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,BAU,CENTRAL RAILWAY STATION,BAURU,BRAZIL,SOUTH AMERICA,JJ,JJ,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,NO,100,FOKKER,3430,20010301,20010331,08:30,09:10,40,,, , 123456- ,AIR,6,648.0,3.42,5285.0
ARU,DARIO GUARITA AIRPORT,ARACATUBA,BRAZIL,SOUTH AMERICA,BAU,CENTRAL RAILWAY STATION,BAURU,BRAZIL,SOUTH AMERICA,JJ,JJ,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,NO,100,FOKKER,3439,20010301,20010331,11:25,11:50,25,,, , 123456- ,AIR,6,648.0,3.45,5318.0
ARU,DARIO GUARITA AIRPORT,ARACATUBA,BRAZIL,SOUTH AMERICA,BAU,CENTRAL RAILWAY STATION,BAURU,BRAZIL,SOUTH AMERICA,JJ,JJ,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,NO,100,FOKKER,3479,20010301,20010331,17:15,17:52,37,,, , 12345-7 ,AIR,6,648.0,3.45,5318.0
BAU,CENTRAL RAILWAY STATION,BAURU,BRAZIL,SOUTH AMERICA,ARU,DARIO GUARITA AIRPORT,ARACATUBA,BRAZIL,SOUTH AMERICA,JJ,JJ,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,NO,100,FOKKER,3438,20010301,20010331,15:55,16:35,40,,, , 12345-7 ,AIR,6,648.0,3.45,5318.0
BAU,CENTRAL RAILWAY STATION,BAURU,BRAZIL,SOUTH AMERICA,CGH,CONGONHAS AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,JJ,JJ,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,NO,100,FOKKER,3479,20010301,20010331,18:07,18:47,40,,, , 12345-7 ,AIR,6,648.0,3.42,5285.0
BAU,CENTRAL RAILWAY STATION,BAURU,BRAZIL,SOUTH AMERICA,CGH,CONGONHAS AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,JJ,JJ,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,NO,100,FOKKER,3431,20010301,20010331,06:15,07:01,46,,, , 123456- ,AIR,6,648.0,3.42,5285.0
BAU,CENTRAL RAILWAY STATION,BAURU,BRAZIL,SOUTH AMERICA,ARU,DARIO GUARITA AIRPORT,ARACATUBA,BRAZIL,SOUTH AMERICA,JJ,JJ,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,TAM Linhas Aereas S.A dba LATAM Airlines Brasil,NO,100,FOKKER,3430,20010301,20010331,09:25,09:50,25,,, , 123456- ,AIR,6,648.0,3.45,5318.0
GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,767,BOEING,673,20010301,20010331,21:05,12:40,695,,, , -2--5-7 ,AIR,3,630.0,3.25,5156.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,NGO,CHUBU CENTRAIR INTERNATIONAL AIRPORT,NAGOYA,JAPAN,FAR EAST ASIA,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,M11,MCDONNELL-DOUGLAS,424,20010301,20010323,21:00,17:55,715,,, , -2--5-- ,AIR,2,608.0,3.14,5169.0
NGO,CHUBU CENTRAIR INTERNATIONAL AIRPORT,NAGOYA,JAPAN,FAR EAST ASIA,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,M11,MCDONNELL-DOUGLAS,423,20010301,20010323,10:00,13:45,765,,, , -2--5-- ,AIR,2,608.0,3.14,5169.0
FCO,FIUMICINO AIRPORT,ROME,ITALY,WESTERN EUROPE,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,744,BOEING,400,20010301,20010324,20:25,16:25,720,,, , 1----6- ,AIR,2,608.0,3.26,5359.0
NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,FCO,FIUMICINO AIRPORT,ROME,ITALY,WESTERN EUROPE,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,744,BOEING,409,20010301,20010324,13:30,18:05,755,,, , 1----6- ,AIR,2,608.0,3.26,5359.0
KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,744,BOEING,30,20010301,20010331,17:00,13:40,700,,, , -----67 ,AIR,2,608.0,3.43,5646.0
KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,744,BOEING,30,20010301,20010329,11:30,08:10,700,,, , 1--4--- ,AIR,2,608.0,3.43,5646.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,744,BOEING,29,20010301,20010329,11:00,15:40,820,,, , 1--4--- ,AIR,2,608.0,3.43,5646.0
